"","gene_id","p_value","p_value_adj_FDR"
"18308","TMEM80",0.0497,0.049942067046961
"13719","POLR1D",0.0497,0.049942067046961
"14234","PSMC1",0.0497,0.049942067046961
"10310","LRRC8C",0.0497,0.049942067046961
"18244","TMEM223",0.0497,0.049942067046961
"18157","TMEM149",0.0497,0.049942067046961
"1529","BMS1P5",0.0497,0.049942067046961
"4753","DDX50",0.0497,0.049942067046961
"9825","LOC202781",0.0497,0.049942067046961
"9737","LOC100270804",0.0497,0.049942067046961
"15063","RNF19A",0.0497,0.049942067046961
"11273","MTHFD1L",0.0497,0.049942067046961
"10810","METTL5",0.0497,0.049942067046961
"14745","RBX1",0.0497,0.049942067046961
"701","ANKRD53",0.0497,0.049942067046961
"3197","CCL20",0.0497,0.049942067046961
"17791","TCOF1",0.0497,0.049942067046961
"11229","MST1P2",0.0497,0.049942067046961
"12024","NPR1",0.0497,0.049942067046961
"13562","PLEKHG2",0.0497,0.049942067046961
"1237","ATP8A1",0.0497,0.049942067046961
"6840","GAS2",0.0497,0.049942067046961
"5686","ERP44",0.0497,0.049942067046961
"8783","KCNK12",0.0497,0.049942067046961
"6640","FRMPD1",0.0497,0.049942067046961
"1352","BAK1",0.0497,0.049942067046961
"5823","FAIM",0.0497,0.049942067046961
"9137","KLHL7",0.0497,0.049942067046961
"9534","LHX9",0.0497,0.049942067046961
"14387","PURG",0.0497,0.049942067046961
"2880","CALML3",0.0497,0.049942067046961
"16980","SORCS2",0.0497,0.049942067046961
"15296","RPUSD1",0.0497,0.049942067046961
"1248","ATPBD4",0.0497,0.049942067046961
"15691","SELS",0.0497,0.049942067046961
"18334","TMF1",0.0497,0.049942067046961
"20054","ZNF317",0.0497,0.049942067046961
"3425","CDH6",0.0497,0.049942067046961
"10746","MED25",0.0497,0.049942067046961
"15569","SCLY",0.0497,0.049942067046961
"18840","TTC39A",0.0497,0.049942067046961
"9096","KLHDC1",0.0497,0.049942067046961
"9138","KLHL8",0.0497,0.049942067046961
"8060","HS3ST6",0.0497,0.049942067046961
"8201","ID2",0.0497,0.049942067046961
"10711","MDH1",0.0497,0.049942067046961
"13599","PLOD3",0.0497,0.049942067046961
"13852","PPIP5K1",0.0497,0.049942067046961
"7276","GPR144",0.0497,0.049942067046961
"8521","IPW",0.0497,0.049942067046961
"2971","CASP5",0.0497,0.049942067046961
"5376","EFHB",0.0497,0.049942067046961
"11319","MUC15",0.0497,0.049942067046961
"15271","RPS3",0.0497,0.049942067046961
"3008","CBR4",0.0497,0.049942067046961
"3484","CDR2L",0.0497,0.049942067046961
"11949","NOL11",0.0497,0.049942067046961
"6236","FBXO16",0.0497,0.049942067046961
"11073","MPP4",0.0497,0.049942067046961
"14139","PRR24",0.0497,0.049942067046961
"15501","SBSN",0.0497,0.049942067046961
"17861","TEX10",0.0497,0.049942067046961
"1410","BCKDK",0.0497,0.049942067046961
"1581","BRMS1",0.0497,0.049942067046961
"5649","ERBB2IP",0.0497,0.049942067046961
"17956","THOC4",0.0497,0.049942067046961
"18505","TPCN1",0.0497,0.049942067046961
"20436","ZNF879",0.0497,0.049942067046961
"13525","PLCD1",0.0497,0.049942067046961
"13750","POM121L1P",0.0497,0.049942067046961
"17191","SQSTM1",0.0497,0.049942067046961
"40","ABCA5",0.0497,0.049942067046961
"1535","BNIP2",0.0497,0.049942067046961
"12981","PCDH17",0.0497,0.049942067046961
"3898","CLTA",0.0497,0.049942067046961
"10535","MAP2K6",0.0497,0.049942067046961
"4727","DDX11",0.0497,0.049942067046961
"5525","EMD",0.0497,0.049942067046961
"16348","SLC4A9",0.0497,0.049942067046961
"17328","STARD4",0.0497,0.049942067046961
"8958","KIAA1310",0.0497,0.049942067046961
"1089","ASMTL",0.0497,0.049942067046961
"5528","EMG1",0.0497,0.049942067046961
"8184","IARS",0.0497,0.049942067046961
"8423","ILDR1",0.0497,0.049942067046961
"14379","PTTG3P",0.0497,0.049942067046961
"10440","MAD2L2",0.0497,0.049942067046961
"12830","PACRGL",0.0497,0.049942067046961
"15194","RPL28",0.0497,0.049942067046961
"16127","SLC22A11",0.0497,0.049942067046961
"8492","INTS10",0.0497,0.049942067046961
"11274","MTHFD1",0.0497,0.049942067046961
"14402","PWP1",0.0497,0.049942067046961
"3763","CISD2",0.0497,0.049942067046961
"4742","DDX31",0.0497,0.049942067046961
"5110","DOCK8",0.0497,0.049942067046961
"16011","SIP1",0.0497,0.049942067046961
"772","AP2M1",0.0497,0.049942067046961
"3001","CBLN1",0.0497,0.049942067046961
"7798","HIST1H1E",0.0497,0.049942067046961
"8742","KCND1",0.0497,0.049942067046961
"15018","RNF114",0.0497,0.049942067046961
"18477","TOPBP1",0.0497,0.049942067046961
"16097","SLC16A5",0.0497,0.049942067046961
"18178","TMEM167A",0.0497,0.049942067046961
"1138","ATG2B",0.0497,0.049942067046961
"2889","CAMK1D",0.0497,0.049942067046961
"11050","MOSC2",0.0497,0.049942067046961
"14687","RBM16",0.0497,0.049942067046961
"17518","SYN3",0.0497,0.049942067046961
"2883","CALML6",0.0497,0.049942067046961
"3195","CCL19",0.0497,0.049942067046961
"3707","CHRNA10",0.0497,0.049942067046961
"4165","CPSF4",0.0497,0.049942067046961
"20123","ZNF428",0.0497,0.049942067046961
"8814","KCNS1",0.0497,0.049942067046961
"19326","VDAC2",0.0497,0.049942067046961
"5727","ETV7",0.0497,0.049942067046961
"10613","MARVELD1",0.0497,0.049942067046961
"16473","SMARCD3",0.0497,0.049942067046961
"19850","ZFP161",0.0497,0.049942067046961
"1604","BTBD12",0.0497,0.049942067046961
"5212","DTL",0.0497,0.049942067046961
"5214","DTNBP1",0.0497,0.049942067046961
"13843","PPIF",0.0497,0.049942067046961
"16082","SLC14A1",0.0497,0.049942067046961
"18931","TUB",0.0497,0.049942067046961
"3792","CLCN2",0.0497,0.049942067046961
"14218","PSMA4",0.0497,0.049942067046961
"17371","STK36",0.0497,0.049942067046961
"19742","ZBTB33",0.0497,0.049942067046961
"1350","BAIAP2",0.0497,0.049942067046961
"5908","FAM13C",0.0497,0.049942067046961
"8210","IDI1",0.0497,0.049942067046961
"14569","RAF1",0.0497,0.049942067046961
"15653","SEC14L4",0.0497,0.049942067046961
"18938","TULP4",0.0497,0.049942067046961
"1110","ASXL1",0.0497,0.049942067046961
"7050","GLIPR2",0.0497,0.049942067046961
"13677","PNPO",0.0497,0.049942067046961
"13919","PPP2R5C",0.0497,0.049942067046961
"15060","RNF185",0.0497,0.049942067046961
"683","ANKRD34A",0.0497,0.049942067046961
"3946","CNN2",0.0497,0.049942067046961
"8578","ISG20",0.0497,0.049942067046961
"11519","NAPEPLD",0.0497,0.049942067046961
"17225","SRPX2",0.0497,0.049942067046961
"18380","TNFAIP8L1",0.0497,0.049942067046961
"19250","USP43",0.0497,0.049942067046961
"15995","SIGLEC6",0.0497045454545455,0.049942067046961
"10230","LRIT3",0.0497066666666667,0.049942067046961
"15846","SFRS14",0.0497093023255814,0.049942067046961
"13310","PHF15",0.0497142857142857,0.049942067046961
"18552","TRAF1",0.0497177419354839,0.049942067046961
"20292","ZNF652",0.04972,0.049942067046961
"11971","NOS2",0.049725,0.049942067046961
"18870","TTPAL",0.0497305084745763,0.049942067046961
"15021","RNF121",0.0497313432835821,0.049942067046961
"11135","MRPL36",0.0497368421052632,0.049942067046961
"15590","SCNN1B",0.0497391304347826,0.049942067046961
"13074","PCP4L1",0.049748275862069,0.049942067046961
"10845","MFSD7",0.0497586206896552,0.049942067046961
"988","ARL9",0.0497745454545454,0.049942067046961
"10721","ME2",0.0497785714285714,0.049942067046961
"19985","ZNF213",0.0497828571428571,0.049942067046961
"15698","SEMA3E",0.0497913043478261,0.049942067046961
"12134","NTN1",0.0497927710843373,0.049942067046961
"7695","HEATR5A",0.0497981818181818,0.049942067046961
"19862","ZFP57",0.0498,0.049942067046961
"15758","SERP1",0.0498,0.049942067046961
"19566","WIPF1",0.0498,0.049942067046961
"20352","ZNF732",0.0498,0.049942067046961
"11152","MRPL50",0.0498,0.049942067046961
"15945","SHANK2",0.0498,0.049942067046961
"7077","GLTPD1",0.0498,0.049942067046961
"19852","ZFP28",0.0498,0.049942067046961
"931","ARHGEF11",0.0498,0.049942067046961
"3242","CCNT2",0.0498,0.049942067046961
"9614","LMO2",0.0498,0.049942067046961
"16050","SLAIN1",0.0498,0.049942067046961
"11469","NAA10",0.0498,0.049942067046961
"14019","PRICKLE2",0.0498,0.049942067046961
"3980","CNTN5",0.0498,0.049942067046961
"19303","VASH1",0.0498,0.049942067046961
"20250","ZNF593",0.0498,0.049942067046961
"10064","LOC645431",0.0498,0.049942067046961
"6503","FLJ46111",0.0498,0.049942067046961
"6708","FXYD5",0.0498,0.049942067046961
"4862","DGKG",0.0498,0.049942067046961
"7531","GUCY1B3",0.0498,0.049942067046961
"20181","ZNF512",0.0498,0.049942067046961
"3653","CHD5",0.0498,0.049942067046961
"5100","DOC2B",0.0498,0.049942067046961
"6297","FCHO2",0.0498,0.049942067046961
"13118","PDE4B",0.0498,0.049942067046961
"16168","SLC25A1",0.0498,0.049942067046961
"15875","SFXN3",0.0498,0.049942067046961
"4261","CRYM",0.0498,0.049942067046961
"7299","GPR17",0.0498,0.049942067046961
"1304","B3GAT2",0.0498,0.049942067046961
"17901","TFRC",0.0498,0.049942067046961
"5786","F2RL1",0.0498,0.049942067046961
"6931","GEMIN6",0.0498,0.049942067046961
"16352","SLC5A1",0.0498,0.049942067046961
"20195","ZNF529",0.0498,0.049942067046961
"7686","HDHD1A",0.0498,0.049942067046961
"19156","UNC13D",0.0498,0.049942067046961
"19375","VPS16",0.0498,0.049942067046961
"8951","KIAA1217",0.0498,0.049942067046961
"1547","BOP1",0.0498,0.049942067046961
"1641","BUB3",0.0498,0.049942067046961
"10231","LRMP",0.0498,0.049942067046961
"12996","PCDHA4",0.0498,0.049942067046961
"15614","SDAD1",0.0498,0.049942067046961
"17649","TAS2R20",0.0498,0.049942067046961
"15040","RNF148",0.0498,0.049942067046961
"323","ADH5",0.0498,0.049942067046961
"1424","BCL3",0.0498,0.049942067046961
"6794","GALK1",0.0498,0.049942067046961
"14606","RAP1GDS1",0.0498,0.049942067046961
"15909","SH2D1A",0.0498,0.049942067046961
"19771","ZC3H12B",0.0498,0.049942067046961
"505","ALDH16A1",0.0498,0.049942067046961
"4541","CYP2C19",0.0498,0.049942067046961
"7959","HNRNPUL2",0.0498,0.049942067046961
"19095","UCKL1AS",0.0498,0.049942067046961
"7175","GOLGA6L5",0.0498,0.049942067046961
"6713","FYN",0.0498,0.049942067046961
"15475","SAR1B",0.0498,0.049942067046961
"436","AHSG",0.0498,0.049942067046961
"5104","DOCK2",0.0498,0.049942067046961
"11248","MT1L",0.0498,0.049942067046961
"3073","CCDC142",0.0498,0.049942067046961
"3453","CDK5R1",0.0498,0.049942067046961
"9697","LOC100133161",0.0498,0.049942067046961
"10986","MMP14",0.0498,0.049942067046961
"8329","IKZF3",0.0498,0.049942067046961
"8508","IP6K2",0.0498,0.049942067046961
"13330","PHKA2",0.0498,0.049942067046961
"16210","SLC26A8",0.0498,0.049942067046961
"716","ANKZF1",0.0498,0.049942067046961
"14820","RET",0.0498,0.049942067046961
"17050","SPAST",0.0498,0.049942067046961
"4650","DCAF13",0.0498,0.049942067046961
"1463","BET1",0.0498,0.049942067046961
"3518","CEBPD",0.0498,0.049942067046961
"11414","MYO10",0.0498,0.049942067046961
"13496","PLA2G4C",0.0498,0.049942067046961
"14752","RCBTB2",0.0498,0.049942067046961
"18249","TMEM231",0.0498,0.049942067046961
"5097","DNTTIP2",0.0498,0.049942067046961
"6366","FGF5",0.0498,0.049942067046961
"13914","PPP2R3B",0.0498,0.049942067046961
"1115","ATAD2B",0.0498,0.049942067046961
"11324","MUC21",0.0498,0.049942067046961
"16015","SIPA1",0.0498,0.049942067046961
"4763","DDX60L",0.0498,0.049942067046961
"10607","MARK1",0.0498,0.049942067046961
"17738","TBX21",0.0498,0.049942067046961
"6888","GCHFR",0.0498,0.049942067046961
"8524","IQCC",0.0498,0.049942067046961
"9880","LOC284900",0.0498,0.049942067046961
"15358","RTN1",0.0498,0.049942067046961
"11360","MYBPC1",0.0498,0.049942067046961
"13771","PORCN",0.0498,0.049942067046961
"14510","RAB4B",0.0498,0.049942067046961
"20385","ZNF782",0.0498,0.049942067046961
"355","ADRBK1",0.0498,0.049942067046961
"1009","ARPC1A",0.0498,0.049942067046961
"13889","PPP1R1C",0.0498,0.049942067046961
"4693","DCTN5",0.0498,0.049942067046961
"6389","FHL1",0.0498,0.049942067046961
"7994","HOXB8",0.0498,0.049942067046961
"8350","IL17C",0.0498,0.049942067046961
"9847","LOC283070",0.0498,0.049942067046961
"11560","NBPF9",0.0498,0.049942067046961
"14447","QTRT1",0.0498,0.049942067046961
"4222","CRKL",0.0498,0.049942067046961
"4565","CYP4F2",0.0498,0.049942067046961
"5720","ETV1",0.0498,0.049942067046961
"7122","GNAT2",0.0498,0.049942067046961
"8879","KHNYN",0.0498,0.049942067046961
"9683","LOC100131551",0.0498,0.049942067046961
"11449","MYOZ2",0.0498,0.049942067046961
"12982","PCDH18",0.0498,0.049942067046961
"19052","UBE4B",0.0498,0.049942067046961
"1340","BAG5",0.0498,0.049942067046961
"19044","UBE2V1",0.0498,0.049942067046961
"7649","HCG18",0.0498,0.049942067046961
"11460","MYT1",0.0498,0.049942067046961
"1266","ATXN7",0.0498,0.049942067046961
"15294","RPTN",0.0498,0.049942067046961
"16912","SNRPC",0.0498,0.049942067046961
"18656","TRIM62",0.0498,0.049942067046961
"19192","UQCRC1",0.0498,0.049942067046961
"10905","MICA",0.0498,0.049942067046961
"11816","NGDN",0.0498,0.049942067046961
"15688","SELO",0.0498,0.049942067046961
"1602","BTBD10",0.0498,0.049942067046961
"9531","LHX5",0.0498,0.049942067046961
"14341","PTPN22",0.0498,0.049942067046961
"4955","DKK4",0.0498,0.049942067046961
"6916","GDF5",0.0498,0.049942067046961
"9059","KIR2DL4",0.0498,0.049942067046961
"9104","KLHDC8B",0.0498,0.049942067046961
"12707","ORAI1",0.0498,0.049942067046961
"1226","ATP6V1C2",0.0498,0.049942067046961
"5183","DRG2",0.0498,0.049942067046961
"8268","IFT122",0.0498,0.049942067046961
"8331","IKZF5",0.0498,0.049942067046961
"8590","ISYNA1",0.0498,0.049942067046961
"12211","NUPL2",0.0498,0.049942067046961
"14390","PUS3",0.0498,0.049942067046961
"4925","DIRAS1",0.0498,0.049942067046961
"9942","LOC349196",0.0498,0.049942067046961
"13831","PPHLN1",0.0498,0.049942067046961
"16249","SLC30A9",0.0498,0.049942067046961
"379","AG2",0.0498,0.049942067046961
"3671","CHIT1",0.0498,0.049942067046961
"7037","GLCCI1",0.0498,0.049942067046961
"11917","NME1",0.0498,0.049942067046961
"13064","PCNA",0.0498,0.049942067046961
"18914","TUBB2C",0.0498,0.049942067046961
"2841","CACNA2D2",0.0498,0.049942067046961
"5712","ETFA",0.0498,0.049942067046961
"8280","IGBP1",0.0498,0.049942067046961
"14096","PROS1",0.0498,0.049942067046961
"18693","TRMT6",0.0498,0.049942067046961
"7848","HIST2H2AA3",0.0498,0.049942067046961
"10221","LRFN4",0.0498,0.049942067046961
"10437","MAD1L1",0.0498,0.049942067046961
"11024","MOBP",0.0498,0.049942067046961
"14141","PRR3",0.0498,0.049942067046961
"14190","PSAP",0.0498,0.049942067046961
"14302","PTGFRN",0.0498,0.049942067046961
"16029","SIVA1",0.0498,0.049942067046961
"16292","SLC38A2",0.0498,0.049942067046961
"17182","SPTBN5",0.0498,0.049942067046961
"17846","TEP1",0.0498,0.049942067046961
"18749","TSHR",0.0498,0.049942067046961
"385","AGAP5",0.0498,0.049942067046961
"8817","KCNT1",0.0498,0.049942067046961
"15422","S100B",0.0498,0.049942067046961
"15903","SGSM3",0.0498,0.049942067046961
"19065","UBQLN1",0.0498,0.049942067046961
"19282","UTS2D",0.0498,0.049942067046961
"3551","CENPF",0.0498,0.049942067046961
"11053","MOSPD3",0.0498,0.049942067046961
"11842","NINJ1",0.0498,0.049942067046961
"17550","SYT17",0.0498,0.049942067046961
"20356","ZNF740",0.0498,0.049942067046961
"4966","DLG2",0.0498,0.049942067046961
"3877","CLN5",0.0498,0.049942067046961
"10958","MLLT10",0.0498292682926829,0.049942067046961
"6846","GATA1",0.0498661971830986,0.049942067046961
"18187","TMEM175",0.0498892307692308,0.049942067046961
"13508","PLAC4",0.0498909090909091,0.049942067046961
"19830","ZDHHC8P1",0.049895652173913,0.049942067046961
"4280","CSGALNACT1",0.0498979591836735,0.049942067046961
"13278","PGLYRP2",0.0499,0.049942067046961
"9872","LOC284578",0.0499,0.049942067046961
"18023","TJP3",0.0499,0.049942067046961
"5732","EVI5L",0.0499,0.049942067046961
"6925","GDPD3",0.0499,0.049942067046961
"481","AKR1A1",0.0499,0.049942067046961
"14395","PVRIG",0.0499,0.049942067046961
"5287","DYSFIP1",0.0499,0.049942067046961
"7378","GRAMD3",0.0499,0.049942067046961
"5403","EGOT",0.0499,0.049942067046961
"17940","THAP9",0.0499,0.049942067046961
"894","ARGLU1",0.0499,0.049942067046961
"15807","SETD3",0.0499,0.049942067046961
"15971","SHOX2",0.0499,0.049942067046961
"20380","ZNF778",0.0499,0.049942067046961
"3613","CFL2",0.0499,0.049942067046961
"11838","NICN1",0.0499,0.049942067046961
"12913","PARD6G",0.0499,0.049942067046961
"11719","NDUFV2",0.0499,0.049942067046961
"5319","ECEL1",0.0499,0.049942067046961
"7341","GPR85",0.0499,0.049942067046961
"11735","NEFL",0.0499,0.049942067046961
"13322","PHF5A",0.0499,0.049942067046961
"18506","TPCN2",0.0499,0.049942067046961
"8282","IGDCC4",0.0499,0.049942067046961
"17478","SURF2",0.0499,0.049942067046961
"13705","POLE4",0.0499,0.049942067046961
"17786","TCL1A",0.0499,0.049942067046961
"16367","SLC6A16",0.0499,0.049942067046961
"8818","KCNT2",0.0499,0.049942067046961
"806","APLF",0.0499,0.049942067046961
"3120","CCDC46",0.0499,0.049942067046961
"8577","ISG20L2",0.0499,0.049942067046961
"5966","FAM179A",0.0499,0.049942067046961
"5527","EME2",0.0499,0.049942067046961
"15472","SAPS2",0.0499,0.049942067046961
"15589","SCNN1A",0.0499,0.049942067046961
"19112","UGGT1",0.0499,0.049942067046961
"5859","FAM117B",0.0499,0.049942067046961
"13570","PLEKHH2",0.0499,0.049942067046961
"16983","SORL1",0.0499,0.049942067046961
"20057","ZNF320",0.0499,0.049942067046961
"32","ABCA11P",0.0499,0.049942067046961
"4617","DAPL1",0.0499,0.049942067046961
"6999","GIPC3",0.0499,0.049942067046961
"17358","STK11",0.0499,0.049942067046961
"19723","ZBED1",0.0499,0.049942067046961
"1225","ATP6V1C1",0.0499,0.049942067046961
"3273","CD151",0.0499,0.049942067046961
"9123","KLHL29",0.0499,0.049942067046961
"13176","PDXDC2",0.0499,0.049942067046961
"5721","ETV2",0.0499,0.049942067046961
"5077","DNASE1L3",0.0499,0.049942067046961
"9177","KPNA3",0.0499,0.049942067046961
"11502","NAIP",0.0499,0.049942067046961
"12253","OCEL1",0.0499,0.049942067046961
"17969","THSD7A",0.0499,0.049942067046961
"6559","FOLR3",0.0499,0.049942067046961
"16488","SMEK1",0.0499,0.049942067046961
"3770","CIZ1",0.0499,0.049942067046961
"4404","CTSW",0.0499,0.049942067046961
"18792","TSPYL3",0.0499,0.049942067046961
"15049","RNF166",0.0499,0.049942067046961
"10525","MAP1LC3A",0.0499,0.049942067046961
"7239","GPLD1",0.0499,0.049942067046961
"3519","CEBPE",0.0499,0.049942067046961
"8914","KIAA0513",0.0499,0.049942067046961
"15899","SGPP2",0.0499,0.049942067046961
"11442","MYOF",0.0499,0.049942067046961
"17009","SP100",0.0499,0.049942067046961
"19921","ZMYND11",0.0499,0.049942067046961
"818","APOBEC2",0.0499,0.049942067046961
"13689","POF1B",0.0499,0.049942067046961
"18307","TMEM79",0.0499,0.049942067046961
"1096","ASPG",0.0499,0.049942067046961
"6728","G3BP1",0.0499,0.049942067046961
"14710","RBM47",0.0499,0.049942067046961
"14768","RDBP",0.0499,0.049942067046961
"14933","RHOV",0.0499,0.049942067046961
"3884","CLPB",0.0499,0.049942067046961
"10145","LOC80054",0.0499,0.049942067046961
"14349","PTPN9",0.0499,0.049942067046961
"7106","GMPR",0.0499,0.049942067046961
"12167","NUDT16",0.0499,0.049942067046961
"15356","RTKN",0.0499,0.049942067046961
"1058","ASB13",0.0499,0.049942067046961
"3597","CETN2",0.0499,0.049942067046961
"13108","PDE10A",0.0499,0.049942067046961
"18440","TNPO1",0.0499,0.049942067046961
"4688","DCTD",0.0499,0.049942067046961
"8701","KANK4",0.0499,0.049942067046961
"17078","SPCS1",0.0499,0.049942067046961
"17925","TGOLN2",0.0499,0.049942067046961
"1000","ARMCX2",0.0499,0.049942067046961
"2803","CA12",0.0499,0.049942067046961
"13223","PEX13",0.0499,0.049942067046961
"3018","CBX4",0.0499,0.049942067046961
"3101","CCDC24",0.0499,0.049942067046961
"7494","GTF2H2B",0.0499,0.049942067046961
"2123","C1R",0.0499,0.049942067046961
"3600","CETP",0.0499,0.049942067046961
"1359","BARD1",0.0499,0.049942067046961
"5419","EID1",0.0499,0.049942067046961
"13298","PHAX",0.0499,0.049942067046961
"14560","RAD54L",0.0499,0.049942067046961
"15260","RPS25",0.0499,0.049942067046961
"15332","RSC1A1",0.0499,0.049942067046961
"17869","TEX261",0.0499,0.049942067046961
"19254","USP47",0.0499,0.049942067046961
"15012","RNF103",0.0499,0.049942067046961
"15623","SDCCAG3",0.0499,0.049942067046961
"18417","TNF",0.0499,0.049942067046961
